date,hour,member_casual,rideable_type,count
2023-05-27,6,member,electric_bike,310
2023-05-27,7,casual,classic_bike,137
2023-05-27,7,casual,electric_bike,101
2023-05-27,7,member,classic_bike,665
2023-05-27,7,member,electric_bike,551
2023-05-27,8,casual,classic_bike,311
2023-05-27,8,casual,electric_bike,194
2023-05-27,8,member,classic_bike,1305
2023-05-27,8,member,electric_bike,964
2023-05-27,9,casual,classic_bike,663
2023-05-27,9,casual,electric_bike,380
2023-05-27,9,member,classic_bike,1989
2023-05-27,9,member,electric_bike,1313
2023-05-27,10,casual,classic_bike,985
2023-05-27,10,casual,electric_bike,554
2023-05-27,10,member,classic_bike,2476
2023-05-27,10,member,electric_bike,1610
2023-05-27,11,casual,classic_bike,1366
2023-05-27,11,casual,electric_bike,719
2023-05-27,11,member,classic_bike,2830
2023-05-27,11,member,electric_bike,1895
2023-05-27,12,casual,classic_bike,1669
2023-05-27,12,casual,electric_bike,855
2023-05-27,12,member,classic_bike,3172
2023-05-27,12,member,electric_bike,2150
2023-05-27,13,casual,classic_bike,1773
2023-05-27,13,casual,electric_bike,976
2023-05-27,13,member,classic_bike,3366
2023-05-27,13,member,electric_bike,2192
2023-05-27,14,casual,classic_bike,1819
2023-05-27,14,casual,electric_bike,942
2023-05-27,14,member,classic_bike,3298
2023-05-27,14,member,electric_bike,2278
2023-05-27,15,casual,classic_bike,2046
2023-05-27,15,casual,electric_bike,1018
2023-05-27,15,member,classic_bike,3311
2023-05-27,15,member,electric_bike,2405
2023-05-27,16,casual,classic_bike,2041
2023-05-27,16,casual,electric_bike,962
2023-05-27,16,member,classic_bike,3309
2023-05-27,16,member,electric_bike,2371
2023-05-27,17,casual,classic_bike,1929
2023-05-27,17,casual,electric_bike,886
2023-05-27,17,member,classic_bike,3129
2023-05-27,17,member,electric_bike,2271
2023-05-27,18,casual,classic_bike,1637
2023-05-27,18,casual,electric_bike,761
2023-05-27,18,member,classic_bike,2947
2023-05-27,18,member,electric_bike,2250
2023-05-27,19,casual,classic_bike,1320
2023-05-27,19,casual,electric_bike,726
2023-05-27,19,member,classic_bike,2608
2023-05-27,19,member,electric_bike,2070
2023-05-27,20,casual,classic_bike,831
2023-05-27,20,casual,electric_bike,543
2023-05-27,20,member,classic_bike,1807
2023-05-27,20,member,electric_bike,1692
2023-05-27,21,casual,classic_bike,560
2023-05-27,21,casual,electric_bike,441
2023-05-27,21,member,classic_bike,1232
2023-05-27,21,member,electric_bike,1328
2023-05-27,22,casual,classic_bike,411
2023-05-27,22,casual,electric_bike,328
2023-05-27,22,member,classic_bike,989
2023-05-27,22,member,electric_bike,1085
2023-05-27,23,casual,classic_bike,413
2023-05-27,23,casual,electric_bike,334
2023-05-27,23,member,classic_bike,875
2023-05-27,23,member,electric_bike,1016
2023-05-28,0,casual,classic_bike,302
2023-05-28,0,casual,electric_bike,247
2023-05-28,0,member,classic_bike,563
2023-05-28,0,member,electric_bike,707
2023-05-28,1,casual,classic_bike,203
2023-05-28,1,casual,electric_bike,166
2023-05-28,1,member,classic_bike,448
2023-05-28,1,member,electric_bike,555
2023-05-28,2,casual,classic_bike,155
2023-05-28,2,casual,electric_bike,125
2023-05-28,2,member,classic_bike,281
2023-05-28,2,member,electric_bike,349
2023-05-28,3,casual,classic_bike,123
2023-05-28,3,casual,electric_bike,81
2023-05-28,3,member,classic_bike,206
2023-05-28,3,member,electric_bike,209
2023-05-28,4,casual,classic_bike,74
2023-05-28,4,casual,electric_bike,72
2023-05-28,4,member,classic_bike,156
2023-05-28,4,member,electric_bike,155
2023-05-28,5,casual,classic_bike,47
2023-05-28,5,casual,electric_bike,46
2023-05-28,5,member,classic_bike,129
2023-05-28,5,member,electric_bike,112
2023-05-28,6,casual,classic_bike,68
2023-05-28,6,casual,electric_bike,81
2023-05-28,6,member,classic_bike,290
2023-05-28,6,member,electric_bike,250
2023-05-28,7,casual,classic_bike,134
2023-05-28,7,casual,electric_bike,127
2023-05-28,7,member,classic_bike,519
2023-05-28,7,member,electric_bike,423
2023-05-28,8,casual,classic_bike,291
2023-05-28,8,casual,electric_bike,185
2023-05-28,8,member,classic_bike,1021
2023-05-28,8,member,electric_bike,667
2023-05-28,9,casual,classic_bike,626
2023-05-28,9,casual,electric_bike,321
2023-05-28,9,member,classic_bike,1549
2023-05-28,9,member,electric_bike,998
2023-05-28,10,casual,classic_bike,929
2023-05-28,10,casual,electric_bike,484
2023-05-28,10,member,classic_bike,2098
2023-05-28,10,member,electric_bike,1354
2023-05-28,11,casual,classic_bike,1338
2023-05-28,11,casual,electric_bike,638
2023-05-28,11,member,classic_bike,2618
2023-05-28,11,member,electric_bike,1583
2023-05-28,12,casual,classic_bike,1703
2023-05-28,12,casual,electric_bike,757
2023-05-28,12,member,classic_bike,2842
2023-05-28,12,member,electric_bike,1818
2023-05-28,13,casual,classic_bike,1930
2023-05-28,13,casual,electric_bike,854
2023-05-28,13,member,classic_bike,3068
2023-05-28,13,member,electric_bike,1989
2023-05-28,14,casual,classic_bike,2068
2023-05-28,14,casual,electric_bike,881
2023-05-28,14,member,classic_bike,3088
2023-05-28,14,member,electric_bike,2059
2023-05-28,15,casual,classic_bike,2110
2023-05-28,15,casual,electric_bike,900
2023-05-28,15,member,classic_bike,3166
2023-05-28,15,member,electric_bike,1976
2023-05-28,16,casual,classic_bike,2064
2023-05-28,16,casual,electric_bike,832
2023-05-28,16,member,classic_bike,3160
2023-05-28,16,member,electric_bike,2111
2023-05-28,17,casual,classic_bike,1808
2023-05-28,17,casual,electric_bike,761
2023-05-28,17,member,classic_bike,3144
2023-05-28,17,member,electric_bike,2089
2023-05-28,18,casual,classic_bike,1736
2023-05-28,18,casual,electric_bike,698
2023-05-28,18,member,classic_bike,2997
2023-05-28,18,member,electric_bike,2080
2023-05-28,19,casual,classic_bike,1396
2023-05-28,19,casual,electric_bike,674
2023-05-28,19,member,classic_bike,2428
2023-05-28,19,member,electric_bike,1929
2023-05-28,20,casual,classic_bike,944
2023-05-28,20,casual,electric_bike,480
2023-05-28,20,member,classic_bike,1935
2023-05-28,20,member,electric_bike,1672
2023-05-28,21,casual,classic_bike,595
2023-05-28,21,casual,electric_bike,359
2023-05-28,21,member,classic_bike,1304
2023-05-28,21,member,electric_bike,1307
2023-05-28,22,casual,classic_bike,523
2023-05-28,22,casual,electric_bike,340
2023-05-28,22,member,classic_bike,1062
2023-05-28,22,member,electric_bike,1089
2023-05-28,23,casual,classic_bike,385
2023-05-28,23,casual,electric_bike,273
2023-05-28,23,member,classic_bike,815
2023-05-28,23,member,electric_bike,897
2023-05-29,0,casual,classic_bike,262
2023-05-29,0,casual,electric_bike,209
2023-05-29,0,member,classic_bike,553
2023-05-29,0,member,electric_bike,657
2023-05-29,1,casual,classic_bike,209
2023-05-29,1,casual,electric_bike,128
2023-05-29,1,member,classic_bike,350
2023-05-29,1,member,electric_bike,397
2023-05-29,2,casual,classic_bike,116
2023-05-29,2,casual,electric_bike,101
2023-05-29,2,member,classic_bike,219
2023-05-29,2,member,electric_bike,248
2023-05-29,3,casual,classic_bike,82
2023-05-29,3,casual,electric_bike,60
2023-05-29,3,member,classic_bike,125
2023-05-29,3,member,electric_bike,145
2023-05-29,4,casual,classic_bike,55
2023-05-29,4,casual,electric_bike,56
2023-05-29,4,member,classic_bike,111
2023-05-29,4,member,electric_bike,119
2023-05-29,5,casual,classic_bike,45
2023-05-29,5,casual,electric_bike,46
2023-05-29,5,member,classic_bike,147
2023-05-29,5,member,electric_bike,140
2023-05-29,6,casual,classic_bike,72
2023-05-29,6,casual,electric_bike,78
2023-05-29,6,member,classic_bike,368
2023-05-29,6,member,electric_bike,322
2023-05-29,7,casual,classic_bike,134
2023-05-29,7,casual,electric_bike,129
2023-05-29,7,member,classic_bike,678
2023-05-29,7,member,electric_bike,489
2023-05-29,8,casual,classic_bike,279
2023-05-29,8,casual,electric_bike,183
2023-05-29,8,member,classic_bike,1108
2023-05-29,8,member,electric_bike,677
2023-05-29,9,casual,classic_bike,554
2023-05-29,9,casual,electric_bike,239
2023-05-29,9,member,classic_bike,1706
2023-05-29,9,member,electric_bike,963
2023-05-29,10,casual,classic_bike,988
2023-05-29,10,casual,electric_bike,413
2023-05-29,10,member,classic_bike,2227
2023-05-29,10,member,electric_bike,1338
2023-05-29,11,casual,classic_bike,1396
2023-05-29,11,casual,electric_bike,567
2023-05-29,11,member,classic_bike,2858
2023-05-29,11,member,electric_bike,1575
2023-05-29,12,casual,classic_bike,1715
2023-05-29,12,casual,electric_bike,738
2023-05-29,12,member,classic_bike,3272
2023-05-29,12,member,electric_bike,1832
2023-05-29,13,casual,classic_bike,1835
2023-05-29,13,casual,electric_bike,824
2023-05-29,13,member,classic_bike,3442
2023-05-29,13,member,electric_bike,2005
2023-05-29,14,casual,classic_bike,1949
2023-05-29,14,casual,electric_bike,823
2023-05-29,14,member,classic_bike,3501
2023-05-29,14,member,electric_bike,2099
2023-05-29,15,casual,classic_bike,2145
2023-05-29,15,casual,electric_bike,840
2023-05-29,15,member,classic_bike,3627
2023-05-29,15,member,electric_bike,2188
2023-05-29,16,casual,classic_bike,1955
2023-05-29,16,casual,electric_bike,822
2023-05-29,16,member,classic_bike,3779
2023-05-29,16,member,electric_bike,2315
2023-05-29,17,casual,classic_bike,1829
2023-05-29,17,casual,electric_bike,794
2023-05-29,17,member,classic_bike,3852
2023-05-29,17,member,electric_bike,2246
2023-05-29,18,casual,classic_bike,1662
2023-05-29,18,casual,electric_bike,747
2023-05-29,18,member,classic_bike,3654
2023-05-29,18,member,electric_bike,2231
2023-05-29,19,casual,classic_bike,1331
2023-05-29,19,casual,electric_bike,581
2023-05-29,19,member,classic_bike,3170
2023-05-29,19,member,electric_bike,2084
2023-05-29,20,casual,classic_bike,836
2023-05-29,20,casual,electric_bike,427
2023-05-29,20,member,classic_bike,2335
2023-05-29,20,member,electric_bike,1667
2023-05-29,21,casual,classic_bike,459
2023-05-29,21,casual,electric_bike,322
2023-05-29,21,member,classic_bike,1331
2023-05-29,21,member,electric_bike,1254
2023-05-29,22,casual,classic_bike,270
2023-05-29,22,casual,electric_bike,248
2023-05-29,22,member,classic_bike,972
2023-05-29,22,member,electric_bike,968
2023-05-29,23,casual,classic_bike,190
2023-05-29,23,casual,electric_bike,196
2023-05-29,23,member,classic_bike,578
2023-05-29,23,member,electric_bike,730
2023-05-30,0,casual,classic_bike,123
2023-05-30,0,casual,electric_bike,134
2023-05-30,0,member,classic_bike,291
2023-05-30,0,member,electric_bike,381
2023-05-30,1,casual,classic_bike,69
2023-05-30,1,casual,electric_bike,60
2023-05-30,1,member,classic_bike,131
2023-05-30,1,member,electric_bike,182
2023-05-30,2,casual,classic_bike,29
2023-05-30,2,casual,electric_bike,41
2023-05-30,2,member,classic_bike,86
2023-05-30,2,member,electric_bike,133
2023-05-30,3,casual,classic_bike,21
2023-05-30,3,casual,electric_bike,26
2023-05-30,3,member,classic_bike,43
2023-05-30,3,member,electric_bike,77
2023-05-30,4,casual,classic_bike,18
2023-05-30,4,casual,electric_bike,22
2023-05-30,4,member,classic_bike,91
2023-05-30,4,member,electric_bike,103
2023-05-30,5,casual,classic_bike,36
2023-05-30,5,casual,electric_bike,38
2023-05-30,5,member,classic_bike,488
2023-05-30,5,member,electric_bike,372
2023-05-30,6,casual,classic_bike,117
2023-05-30,6,casual,electric_bike,114
2023-05-30,6,member,classic_bike,1401
2023-05-30,6,member,electric_bike,991
2023-05-30,7,casual,classic_bike,237
2023-05-30,7,casual,electric_bike,173
2023-05-30,7,member,classic_bike,3251
2023-05-30,7,member,electric_bike,1944
2023-05-30,8,casual,classic_bike,403
2023-05-30,8,casual,electric_bike,224
2023-05-30,8,member,classic_bike,4833
2023-05-30,8,member,electric_bike,2243
2023-05-30,9,casual,classic_bike,460
2023-05-30,9,casual,electric_bike,200
2023-05-30,9,member,classic_bike,3279
2023-05-30,9,member,electric_bike,1762
2023-05-30,10,casual,classic_bike,471
2023-05-30,10,casual,electric_bike,238
2023-05-30,10,member,classic_bike,2042
2023-05-30,10,member,electric_bike,1316
2023-05-30,11,casual,classic_bike,566
2023-05-30,11,casual,electric_bike,303
2023-05-30,11,member,classic_bike,2160
2023-05-30,11,member,electric_bike,1406
2023-05-30,12,casual,classic_bike,611
2023-05-30,12,casual,electric_bike,400
2023-05-30,12,member,classic_bike,2312
2023-05-30,12,member,electric_bike,1600
2023-05-30,13,casual,classic_bike,657
2023-05-30,13,casual,electric_bike,399
2023-05-30,13,member,classic_bike,2433
2023-05-30,13,member,electric_bike,1863
2023-05-30,14,casual,classic_bike,770
2023-05-30,14,casual,electric_bike,472
2023-05-30,14,member,classic_bike,2873
2023-05-30,14,member,electric_bike,2236
2023-05-30,15,casual,classic_bike,898
2023-05-30,15,casual,electric_bike,519
2023-05-30,15,member,classic_bike,3594
2023-05-30,15,member,electric_bike,2643
2023-05-30,16,casual,classic_bike,955
2023-05-30,16,casual,electric_bike,508
2023-05-30,16,member,classic_bike,4380
2023-05-30,16,member,electric_bike,2858
2023-05-30,17,casual,classic_bike,1192
2023-05-30,17,casual,electric_bike,532
2023-05-30,17,member,classic_bike,7083
2023-05-30,17,member,electric_bike,3080
2023-05-30,18,casual,classic_bike,1210
2023-05-30,18,casual,electric_bike,509
2023-05-30,18,member,classic_bike,6549
2023-05-30,18,member,electric_bike,2834
2023-05-30,19,casual,classic_bike,1016
2023-05-30,19,casual,electric_bike,461
2023-05-30,19,member,classic_bike,4723
2023-05-30,19,member,electric_bike,2375
2023-05-30,20,casual,classic_bike,685
2023-05-30,20,casual,electric_bike,340
2023-05-30,20,member,classic_bike,3115
2023-05-30,20,member,electric_bike,1815
2023-05-30,21,casual,classic_bike,447
2023-05-30,21,casual,electric_bike,220
2023-05-30,21,member,classic_bike,1946
2023-05-30,21,member,electric_bike,1302
2023-05-30,22,casual,classic_bike,268
2023-05-30,22,casual,electric_bike,211
2023-05-30,22,member,classic_bike,1324
2023-05-30,22,member,electric_bike,959
2023-05-30,23,casual,classic_bike,184
2023-05-30,23,casual,electric_bike,149
2023-05-30,23,member,classic_bike,681
2023-05-30,23,member,electric_bike,613
2023-05-31,0,casual,classic_bike,107
2023-05-31,0,casual,electric_bike,85
2023-05-31,0,member,classic_bike,349
2023-05-31,0,member,electric_bike,343
2023-05-31,1,casual,classic_bike,48
2023-05-31,1,casual,electric_bike,71
2023-05-31,1,member,classic_bike,178
2023-05-31,1,member,electric_bike,186
2023-05-31,2,casual,classic_bike,36
2023-05-31,2,casual,electric_bike,30
2023-05-31,2,member,classic_bike,108
2023-05-31,2,member,electric_bike,112
2023-05-31,3,casual,classic_bike,17
2023-05-31,3,casual,electric_bike,16
2023-05-31,3,member,classic_bike,74
2023-05-31,3,member,electric_bike,79
2023-05-31,4,casual,classic_bike,22
2023-05-31,4,casual,electric_bike,9
2023-05-31,4,member,classic_bike,100
2023-05-31,4,member,electric_bike,98
2023-05-31,5,casual,classic_bike,56
2023-05-31,5,casual,electric_bike,49
2023-05-31,5,member,classic_bike,570
2023-05-31,5,member,electric_bike,330
2023-05-31,6,casual,classic_bike,131
2023-05-31,6,casual,electric_bike,104
2023-05-31,6,member,classic_bike,1728
2023-05-31,6,member,electric_bike,954
2023-05-31,7,casual,classic_bike,317
2023-05-31,7,casual,electric_bike,199
2023-05-31,7,member,classic_bike,3722
2023-05-31,7,member,electric_bike,1947
2023-05-31,8,casual,classic_bike,499
2023-05-31,8,casual,electric_bike,249
2023-05-31,8,member,classic_bike,5634
2023-05-31,8,member,electric_bike,2447
2023-05-31,9,casual,classic_bike,477
2023-05-31,9,casual,electric_bike,241
2023-05-31,9,member,classic_bike,3918
2023-05-31,9,member,electric_bike,1893
2023-05-31,10,casual,classic_bike,536
2023-05-31,10,casual,electric_bike,253
2023-05-31,10,member,classic_bike,2509
2023-05-31,10,member,electric_bike,1358
2023-05-31,11,casual,classic_bike,608
2023-05-31,11,casual,electric_bike,288
2023-05-31,11,member,classic_bike,2424
2023-05-31,11,member,electric_bike,1439
2023-05-31,12,casual,classic_bike,717
2023-05-31,12,casual,electric_bike,341
2023-05-31,12,member,classic_bike,2711
2023-05-31,12,member,electric_bike,1661
2023-05-31,13,casual,classic_bike,666
2023-05-31,13,casual,electric_bike,402
2023-05-31,13,member,classic_bike,2900
2023-05-31,13,member,electric_bike,1885
2023-05-31,14,casual,classic_bike,798
2023-05-31,14,casual,electric_bike,428
2023-05-31,14,member,classic_bike,3255
2023-05-31,14,member,electric_bike,2301
2023-05-31,15,casual,classic_bike,962
2023-05-31,15,casual,electric_bike,489
2023-05-31,15,member,classic_bike,3764
2023-05-31,15,member,electric_bike,2538
2023-05-31,16,casual,classic_bike,965
2023-05-31,16,casual,electric_bike,526
2023-05-31,16,member,classic_bike,4911
2023-05-31,16,member,electric_bike,2592
2023-05-31,17,casual,classic_bike,1429
2023-05-31,17,casual,electric_bike,504
2023-05-31,17,member,classic_bike,7674
2023-05-31,17,member,electric_bike,2873
2023-05-31,18,casual,classic_bike,1383
2023-05-31,18,casual,electric_bike,498
2023-05-31,18,member,classic_bike,7115
2023-05-31,18,member,electric_bike,2660
2023-05-31,19,casual,classic_bike,1132
2023-05-31,19,casual,electric_bike,485
2023-05-31,19,member,classic_bike,5134
2023-05-31,19,member,electric_bike,2181
2023-05-31,20,casual,classic_bike,761
2023-05-31,20,casual,electric_bike,382
2023-05-31,20,member,classic_bike,3687
2023-05-31,20,member,electric_bike,1715
2023-05-31,21,casual,classic_bike,519
2023-05-31,21,casual,electric_bike,279
2023-05-31,21,member,classic_bike,2364
2023-05-31,21,member,electric_bike,1373
2023-05-31,22,casual,classic_bike,428
2023-05-31,22,casual,electric_bike,225
2023-05-31,22,member,classic_bike,1800
2023-05-31,22,member,electric_bike,1102
2023-05-31,23,casual,classic_bike,297
2023-05-31,23,casual,electric_bike,175
2023-05-31,23,member,classic_bike,1105
2023-05-31,23,member,electric_bike,700
2023-06-01,0,casual,classic_bike,177
2023-06-01,0,casual,electric_bike,132
2023-06-01,0,member,classic_bike,533
2023-06-01,0,member,electric_bike,423
2023-06-01,1,casual,classic_bike,101
2023-06-01,1,casual,electric_bike,66
2023-06-01,1,member,classic_bike,273
2023-06-01,1,member,electric_bike,261
2023-06-01,2,casual,classic_bike,59
2023-06-01,2,casual,electric_bike,53
2023-06-01,2,member,classic_bike,151
2023-06-01,2,member,electric_bike,151
2023-06-01,3,casual,classic_bike,19
2023-06-01,3,casual,electric_bike,30
2023-06-01,3,member,classic_bike,82
2023-06-01,3,member,electric_bike,111
2023-06-01,4,casual,classic_bike,24
2023-06-01,4,casual,electric_bike,24
2023-06-01,4,member,classic_bike,109
2023-06-01,4,member,electric_bike,123
2023-06-01,5,casual,classic_bike,65
2023-06-01,5,casual,electric_bike,56
2023-06-01,5,member,classic_bike,578
2023-06-01,5,member,electric_bike,327
2023-06-01,6,casual,classic_bike,161
2023-06-01,6,casual,electric_bike,116
2023-06-01,6,member,classic_bike,1749
2023-06-01,6,member,electric_bike,857
2023-06-01,7,casual,classic_bike,297
2023-06-01,7,casual,electric_bike,194
2023-06-01,7,member,classic_bike,3515
2023-06-01,7,member,electric_bike,1826
2023-06-01,8,casual,classic_bike,561
2023-06-01,8,casual,electric_bike,266
2023-06-01,8,member,classic_bike,5767
2023-06-01,8,member,electric_bike,2202
2023-06-01,9,casual,classic_bike,557
2023-06-01,9,casual,electric_bike,260
2023-06-01,9,member,classic_bike,4093
2023-06-01,9,member,electric_bike,1821
2023-06-01,10,casual,classic_bike,505
2023-06-01,10,casual,electric_bike,299
2023-06-01,10,member,classic_bike,2672
2023-06-01,10,member,electric_bike,1453
2023-06-01,11,casual,classic_bike,657
2023-06-01,11,casual,electric_bike,323
2023-06-01,11,member,classic_bike,2644
2023-06-01,11,member,electric_bike,1573
2023-06-01,12,casual,classic_bike,820
2023-06-01,12,casual,electric_bike,381
2023-06-01,12,member,classic_bike,2875
2023-06-01,12,member,electric_bike,1848
2023-06-01,13,casual,classic_bike,809
2023-06-01,13,casual,electric_bike,402
2023-06-01,13,member,classic_bike,2908
2023-06-01,13,member,electric_bike,2089
2023-06-01,14,casual,classic_bike,799
2023-06-01,14,casual,electric_bike,489
2023-06-01,14,member,classic_bike,3338
2023-06-01,14,member,electric_bike,2328
2023-06-01,15,casual,classic_bike,949
2023-06-01,15,casual,electric_bike,504
2023-06-01,15,member,classic_bike,3774
2023-06-01,15,member,electric_bike,2541
2023-06-01,16,casual,classic_bike,1105
2023-06-01,16,casual,electric_bike,565
2023-06-01,16,member,classic_bike,4746
2023-06-01,16,member,electric_bike,2575
2023-06-01,17,casual,classic_bike,1551
2023-06-01,17,casual,electric_bike,519
2023-06-01,17,member,classic_bike,7533
2023-06-01,17,member,electric_bike,2786
2023-06-01,18,casual,classic_bike,1637
2023-06-01,18,casual,electric_bike,519
2023-06-01,18,member,classic_bike,7452
2023-06-01,18,member,electric_bike,2726
2023-06-01,19,casual,classic_bike,1351
2023-06-01,19,casual,electric_bike,502
2023-06-01,19,member,classic_bike,5514
2023-06-01,19,member,electric_bike,2349
2023-06-01,20,casual,classic_bike,947
2023-06-01,20,casual,electric_bike,392
2023-06-01,20,member,classic_bike,3736
2023-06-01,20,member,electric_bike,1746
2023-06-01,21,casual,classic_bike,619
2023-06-01,21,casual,electric_bike,279
2023-06-01,21,member,classic_bike,2597
2023-06-01,21,member,electric_bike,1351
2023-06-01,22,casual,classic_bike,559
2023-06-01,22,casual,electric_bike,269
2023-06-01,22,member,classic_bike,1871
2023-06-01,22,member,electric_bike,1058
2023-06-01,23,casual,classic_bike,396
2023-06-01,23,casual,electric_bike,199
2023-06-01,23,member,classic_bike,1339
2023-06-01,23,member,electric_bike,687
2023-06-02,0,casual,classic_bike,217
2023-06-02,0,casual,electric_bike,140
2023-06-02,0,member,classic_bike,697
2023-06-02,0,member,electric_bike,406
2023-06-02,1,casual,classic_bike,165
2023-06-02,1,casual,electric_bike,95
2023-06-02,1,member,classic_bike,387
2023-06-02,1,member,electric_bike,238
2023-06-02,2,casual,classic_bike,96
2023-06-02,2,casual,electric_bike,71
2023-06-02,2,member,classic_bike,240
2023-06-02,2,member,electric_bike,183
2023-06-02,3,casual,classic_bike,43
2023-06-02,3,casual,electric_bike,43
2023-06-02,3,member,classic_bike,140
2023-06-02,3,member,electric_bike,119
2023-06-02,4,casual,classic_bike,27
2023-06-02,4,casual,electric_bike,26
2023-06-02,4,member,classic_bike,120
2023-06-02,4,member,electric_bike,128
2023-06-02,5,casual,classic_bike,47
2023-06-02,5,casual,electric_bike,49
2023-06-02,5,member,classic_bike,506
2023-06-02,5,member,electric_bike,339
2023-06-02,6,casual,classic_bike,145
2023-06-02,6,casual,electric_bike,127
2023-06-02,6,member,classic_bike,1496
2023-06-02,6,member,electric_bike,750
2023-06-02,7,casual,classic_bike,317
2023-06-02,7,casual,electric_bike,212
2023-06-02,7,member,classic_bike,3130
2023-06-02,7,member,electric_bike,1573
2023-06-02,8,casual,classic_bike,544
2023-06-02,8,casual,electric_bike,250
2023-06-02,8,member,classic_bike,4641
2023-06-02,8,member,electric_bike,2111
2023-06-02,9,casual,classic_bike,625
2023-06-02,9,casual,electric_bike,270
2023-06-02,9,member,classic_bike,3428
2023-06-02,9,member,electric_bike,1725
2023-06-02,10,casual,classic_bike,590
2023-06-02,10,casual,electric_bike,270
2023-06-02,10,member,classic_bike,2593
2023-06-02,10,member,electric_bike,1428
2023-06-02,11,casual,classic_bike,781
2023-06-02,11,casual,electric_bike,384
2023-06-02,11,member,classic_bike,2667
2023-06-02,11,member,electric_bike,1560
2023-06-02,12,casual,classic_bike,879
2023-06-02,12,casual,electric_bike,449
2023-06-02,12,member,classic_bike,2901
2023-06-02,12,member,electric_bike,1877
2023-06-02,13,casual,classic_bike,957
2023-06-02,13,casual,electric_bike,582
2023-06-02,13,member,classic_bike,3133
2023-06-02,13,member,electric_bike,2117
2023-06-02,14,casual,classic_bike,1002
2023-06-02,14,casual,electric_bike,654
2023-06-02,14,member,classic_bike,3363
2023-06-02,14,member,electric_bike,2532
2023-06-02,15,casual,classic_bike,1172
2023-06-02,15,casual,electric_bike,686
2023-06-02,15,member,classic_bike,3972
2023-06-02,15,member,electric_bike,2765
2023-06-02,16,casual,classic_bike,1246
2023-06-02,16,casual,electric_bike,633
2023-06-02,16,member,classic_bike,4763
2023-06-02,16,member,electric_bike,2809
2023-06-02,17,casual,classic_bike,1428
2023-06-02,17,casual,electric_bike,634
2023-06-02,17,member,classic_bike,5910
2023-06-02,17,member,electric_bike,2923
2023-06-02,18,casual,classic_bike,902
2023-06-02,18,casual,electric_bike,409
2023-06-02,18,member,classic_bike,3839
2023-06-02,18,member,electric_bike,1879
2023-06-02,19,casual,classic_bike,394
2023-06-02,19,casual,electric_bike,296
2023-06-02,19,member,classic_bike,1820
2023-06-02,19,member,electric_bike,1443
2023-06-02,20,casual,classic_bike,611
2023-06-02,20,casual,electric_bike,331
2023-06-02,20,member,classic_bike,2153
2023-06-02,20,member,electric_bike,1558
2023-06-02,21,casual,classic_bike,504
2023-06-02,21,casual,electric_bike,324
2023-06-02,21,member,classic_bike,1725
2023-06-02,21,member,electric_bike,1283
2023-06-02,22,casual,classic_bike,503
2023-06-02,22,casual,electric_bike,338
2023-06-02,22,member,classic_bike,1534
2023-06-02,22,member,electric_bike,1194
2023-06-02,23,casual,classic_bike,472
2023-06-02,23,casual,electric_bike,314
2023-06-02,23,member,classic_bike,1312
2023-06-02,23,member,electric_bike,1033
2023-06-03,0,casual,classic_bike,237
2023-06-03,0,casual,electric_bike,146
2023-06-03,0,member,classic_bike,643
2023-06-03,0,member,electric_bike,441
2023-06-03,1,casual,classic_bike,339
2023-06-03,1,casual,electric_bike,218
2023-06-03,1,member,classic_bike,751
2023-06-03,1,member,electric_bike,495
2023-06-03,2,casual,classic_bike,236
2023-06-03,2,casual,electric_bike,151
2023-06-03,2,member,classic_bike,508
2023-06-03,2,member,electric_bike,326
2023-06-03,3,casual,classic_bike,152
2023-06-03,3,casual,electric_bike,96
2023-06-03,3,member,classic_bike,358
2023-06-03,3,member,electric_bike,240
2023-06-03,4,casual,classic_bike,90
2023-06-03,4,casual,electric_bike,80
2023-06-03,4,member,classic_bike,202
2023-06-03,4,member,electric_bike,185
2023-06-03,5,casual,classic_bike,56
2023-06-03,5,casual,electric_bike,79
2023-06-03,5,member,classic_bike,235
2023-06-03,5,member,electric_bike,178
2023-06-03,6,casual,classic_bike,97
2023-06-03,6,casual,electric_bike,91
2023-06-03,6,member,classic_bike,440
2023-06-03,6,member,electric_bike,332
2023-06-03,7,casual,classic_bike,154
2023-06-03,7,casual,electric_bike,155
2023-06-03,7,member,classic_bike,944
2023-06-03,7,member,electric_bike,643
2023-06-03,8,casual,classic_bike,406
2023-06-03,8,casual,electric_bike,211
2023-06-03,8,member,classic_bike,1711
2023-06-03,8,member,electric_bike,956
2023-06-03,9,casual,classic_bike,630
2023-06-03,9,casual,electric_bike,338
2023-06-03,9,member,classic_bike,2560
2023-06-03,9,member,electric_bike,1339
2023-06-03,10,casual,classic_bike,963
2023-06-03,10,casual,electric_bike,414
2023-06-03,10,member,classic_bike,3023
2023-06-03,10,member,electric_bike,1566
2023-06-03,11,casual,classic_bike,1150
2023-06-03,11,casual,electric_bike,504
2023-06-03,11,member,classic_bike,3445
2023-06-03,11,member,electric_bike,1800
2023-06-03,12,casual,classic_bike,1424
2023-06-03,12,casual,electric_bike,618
2023-06-03,12,member,classic_bike,3707
2023-06-03,12,member,electric_bike,2116
2023-06-03,13,casual,classic_bike,1596
2023-06-03,13,casual,electric_bike,699
2023-06-03,13,member,classic_bike,4111
2023-06-03,13,member,electric_bike,2180
2023-06-03,14,casual,classic_bike,1666
